type_area,price,price_sqft,value_area_sqft,possession_year,ready_to_move,years_until_possession,bhk,project_name,locality,floor_type,floor_num,total_floors,transaction_code,furnishing_code,facing_angle,facing_North,facing_North-East,facing_East,facing_South-East,facing_South,facing_South-West,facing_West,facing_North-West,extra_Garden/Park,extra_Pool,extra_Main Road
1,31500000.0,8692.0,2174.0,2025.0,1,0.0,4.0,1272,202,1,8.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,31300000.0,7600.0,2267.0,2025.0,1,0.0,4.0,994,182,1,5.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,41500000.0,10375.0,4000.0,2025.0,1,0.0,4.0,1272,202,1,7.0,12.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,31000000.0,9118.0,1870.0,2024.0,0,-1.0,4.0,534,78,1,11.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,29900000.000000004,8800.0,1972.0,2024.0,0,-1.0,4.0,534,12,1,9.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,42100000.0,9779.0,2583.0,2025.0,1,0.0,4.0,313,195,1,11.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,39900000.0,8600.0,2559.0,2027.0,0,2.0,4.0,1272,202,1,5.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,32500000.0,9503.0,2320.0,2025.0,1,0.0,4.0,745,172,1,5.0,12.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,28000000.0,9573.0,1668.0,2025.0,1,0.0,4.0,1272,202,1,2.0,5.0,1,30,0.0,1,0,0,0,0,0,0,0,0,0,0
3,31500000.0,6300.0,5000.0,2026.0,0,1.0,4.0,1272,202,1,8.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,29200000.0,5800.0,2772.0,2026.0,0,1.0,5.0,767,180,1,12.0,32.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,35000000.0,10743.0,3258.0,2025.0,1,0.0,3.0,214,183,1,14.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,29200000.0,6500.0,4500.0,2028.0,0,3.0,4.0,1272,202,1,18.0,21.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,28000000.0,9247.0,18166.0,2025.0,1,0.0,4.0,611,166,1,17.0,17.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,36700000.0,7500.0,2695.0,2025.0,0,0.0,4.0,1251,31,1,10.0,18.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,26000000.0,8725.0,1650.0,2025.0,0,0.0,4.0,1331,172,1,5.0,11.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,37500000.0,9586.0,3000.0,2025.0,1,0.0,4.0,799,11,1,7.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,35000000.0,10294.0,2010.0,2025.0,1,0.0,4.0,1175,78,1,3.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,30600000.0,5850.0,5238.0,2026.0,0,1.0,4.0,1172,27,1,12.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,28000000.0,7977.0,1600.0,2025.0,1,0.0,4.0,109,177,1,6.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,34400000.0,8190.0,2310.0,2025.0,0,0.0,4.0,788,172,1,5.0,23.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,29200000.0,7630.0,2105.0,2025.0,1,0.0,4.0,359,204,1,12.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,27799999.999999996,6497.0,4279.0,2024.0,0,-1.0,3.0,790,180,1,5.0,12.0,0,75,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,26800000.0,7929.0,1926.0,2025.0,1,0.0,4.0,976,32,1,7.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,26000000.0,8333.0,1870.0,2024.0,0,-1.0,4.0,406,120,1,4.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,31800000.0,7852.0,2350.0,2025.0,1,0.0,5.0,1272,202,1,4.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,29100000.0,6788.0,2486.0,2025.0,1,0.0,4.0,994,11,1,3.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,42100000.0,8663.0,3645.0,2025.0,1,0.0,5.0,141,172,1,11.0,11.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
3,28800000.0,8521.0,3380.0,2025.0,0,0.0,4.0,976,32,1,5.0,12.0,0,85,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,34700000.0,6499.0,5339.0,2026.0,0,1.0,4.0,1171,66,1,5.0,12.0,0,2,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,44100000.0,9500.0,2558.0,2025.0,0,0.0,4.0,587,11,1,2.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,44200000.0,8500.0,2860.0,2025.0,0,0.0,4.0,818,11,1,14.0,19.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27300000.0,7000.0,2148.0,2025.0,0,0.0,4.0,13,129,1,5.0,12.0,0,7,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,40199999.99999999,8500.0,2604.0,2024.0,0,-1.0,4.0,92,12,1,7.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,26000000.0,7864.0,3306.0,2029.0,0,4.0,3.0,1171,66,1,21.0,21.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,42699999.99999999,5495.0,4273.0,2026.0,0,1.0,5.0,767,180,1,30.0,37.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,33600000.0,7475.0,2720.0,2025.0,1,0.0,4.0,1272,202,1,12.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,28100000.0,11554.0,2432.0,2027.0,0,2.0,4.0,526,45,1,5.0,12.0,0,53,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,29000000.0,7690.0,2070.0,2025.0,1,0.0,4.0,1272,202,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,39600000.0,8800.0,2475.0,2024.0,0,-1.0,4.0,1219,32,1,15.0,29.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,41600000.0,7500.0,3108.0,2025.0,0,0.0,4.0,92,12,1,4.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,37000000.0,9566.0,2127.0,2025.0,0,0.0,4.0,1367,78,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,41600000.0,8419.0,4941.0,2026.0,0,1.0,4.0,587,11,1,6.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,36200000.0,8194.0,4418.0,2025.0,0,0.0,4.0,586,32,1,7.0,22.0,1,122,-1.0,0,0,0,0,0,0,0,0,1,0,1
3,30800000.0,6784.0,4540.0,2026.0,0,1.0,4.0,123,181,1,5.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,30000000.0,7335.0,2255.0,2026.0,0,1.0,4.0,1272,202,1,5.0,18.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,31700000.0,8000.0,2200.0,2025.0,1,0.0,4.0,1243,55,1,4.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27000000.0,8232.0,1900.0,2025.0,1,0.0,4.0,1371,188,1,4.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,38500000.0,6551.0,5883.0,2025.0,1,0.0,4.0,790,180,1,5.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,29900000.000000004,9257.0,1867.0,2025.0,0,0.0,4.0,172,78,1,10.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,42100000.0,7478.0,3400.0,2025.0,1,0.0,5.0,856,181,1,12.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,26400000.0,6800.0,2137.0,2026.0,0,1.0,4.0,749,87,1,6.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,26500000.0,7490.0,1989.0,2025.0,1,0.0,4.0,771,180,1,2.0,19.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,29100000.0,9798.0,1850.0,2025.0,1,0.0,4.0,1175,78,1,2.0,7.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,38800000.0,5500.0,3829.0,2028.0,0,3.0,4.0,768,180,1,18.0,38.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,29500000.0,6500.0,2497.0,2024.0,0,-1.0,4.0,1272,202,1,10.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,29000000.0,7887.0,2206.0,2025.0,1,0.0,4.0,1357,195,1,8.0,11.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,34100000.0,8730.0,2150.0,2025.0,1,0.0,4.0,111,195,1,1.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,30000000.0,10256.0,2925.0,2025.0,1,0.0,4.0,206,13,1,2.0,3.0,1,30,-1.0,0,0,0,0,0,0,0,0,1,0,0
3,29900000.000000004,6698.0,4464.0,2025.0,1,0.0,4.0,770,180,1,20.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27000000.0,8232.0,1869.0,2025.0,1,0.0,4.0,1275,32,1,7.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,26100000.0,7502.0,1920.0,2024.0,0,-1.0,4.0,1217,52,1,8.0,14.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
3,29500000.0,6900.0,4287.0,2025.0,1,0.0,4.0,994,11,1,5.0,14.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,44400000.00000001,8000.0,3108.0,2024.0,0,-1.0,4.0,92,12,1,5.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,33800000.0,8200.0,4122.0,2024.0,0,-1.0,4.0,994,11,1,7.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,35000000.0,6233.0,3260.0,2025.0,1,0.0,5.0,413,34,1,21.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,37700000.0,8900.0,2330.0,2024.0,0,-1.0,4.0,1272,202,1,15.0,25.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,35000000.0,8164.0,4287.0,2025.0,1,0.0,4.0,994,11,1,4.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,33300000.0,9000.0,2035.0,2025.0,0,0.0,4.0,534,11,1,11.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,32799999.999999996,8500.0,2127.0,2025.0,0,0.0,4.0,1367,12,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,29200000.0,7900.0,2146.0,2025.0,0,0.0,4.0,534,11,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,28500000.0,7500.0,2090.0,2026.0,0,1.0,4.0,1251,172,1,9.0,21.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,31700000.0,7400.0,2360.0,2024.0,0,-1.0,4.0,994,11,1,7.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,30400000.0,8200.0,2226.0,2025.0,1,0.0,4.0,787,32,1,3.0,4.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,31000000.0,8908.0,2000.0,2025.0,1,0.0,4.0,950,197,1,12.0,17.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
1,26500000.0,6955.0,2095.0,2025.0,1,0.0,4.0,290,195,1,5.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,29900000.000000004,6633.0,2600.0,2025.0,1,0.0,5.0,771,180,1,5.0,12.0,0,25,-1.0,0,0,0,0,0,0,0,0,1,0,1
1,30000000.0,10101.0,1780.0,2025.0,1,0.0,4.0,1175,78,1,2.0,4.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,26100000.0,7500.0,1914.0,2025.0,1,0.0,4.0,290,195,1,1.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,26300000.0,7434.0,2852.0,2025.0,1,0.0,4.0,771,180,1,8.0,19.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,35000000.0,7922.0,2518.0,2025.0,0,0.0,4.0,1272,202,1,20.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,27500000.0,7773.0,3538.0,2025.0,1,0.0,4.0,771,180,1,9.0,18.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,29800000.0,9250.0,3230.0,2025.0,0,0.0,4.0,172,11,1,15.0,22.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
1,40700000.0,9000.0,2940.0,2025.0,0,0.0,4.0,586,32,1,15.0,24.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
1,45000000.0,8824.0,2958.0,2025.0,1,0.0,4.0,1297,195,1,20.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,28000000.0,8023.0,2094.0,2025.0,1,0.0,4.0,950,195,1,12.0,17.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,31200000.0,7080.0,2429.0,2024.0,0,-1.0,4.0,1241,75,1,19.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,30000000.0,6500.0,4623.0,2025.0,1,0.0,4.0,1272,202,1,5.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,39300000.0,8900.0,4418.0,2024.0,0,-1.0,4.0,586,32,1,16.0,23.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,42000000.0,8235.0,3500.0,2025.0,1,0.0,4.0,1297,195,1,5.0,11.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27000000.0,8232.0,1900.0,2025.0,1,0.0,4.0,1275,32,1,4.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,45000000.0,10000.0,2500.0,2025.0,1,0.0,5.0,856,181,1,5.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,38100000.0,6700.0,3135.0,2026.0,0,1.0,4.0,1272,202,1,5.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,40900000.0,8300.0,4930.0,2024.0,0,-1.0,4.0,587,182,1,0.0,10.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,39900000.0,11083.0,3000.0,2025.0,1,0.0,3.0,95,32,1,5.0,12.0,2,25,-1.0,0,0,0,0,0,0,0,0,0,0,1
1,29000000.0,8580.0,2600.0,2025.0,1,0.0,4.0,1272,202,1,4.0,4.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27900000.0,6755.0,2478.0,2028.0,0,3.0,4.0,767,180,1,7.0,30.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,44200000.0,8500.0,2860.0,2025.0,0,0.0,4.0,818,11,1,9.0,19.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,27200000.000000004,7688.0,3538.0,2025.0,1,0.0,4.0,763,180,1,4.0,21.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,28800000.0,6452.0,2448.0,2025.0,1,0.0,4.0,293,174,1,9.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,31000000.0,8000.0,2136.0,2025.0,1,0.0,4.0,749,173,1,2.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,32500000.0,7600.0,2358.0,2025.0,1,0.0,4.0,994,182,1,5.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,26000000.0,6566.0,3960.0,2025.0,1,0.0,3.0,1272,202,1,3.0,3.0,1,30,0.0,1,0,0,0,0,0,0,0,0,0,0
3,36000000.0,8065.0,4464.0,2024.0,0,-1.0,4.0,10,11,1,13.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,32500000.0,8800.0,2035.0,2024.0,0,-1.0,4.0,534,12,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27900000.0,6300.0,2442.0,2025.0,0,0.0,4.0,1241,75,1,9.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,29300000.0,7500.0,2152.0,2025.0,0,0.0,4.0,1272,202,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,35000000.0,6667.0,2000.0,2025.0,1,0.0,4.0,634,86,1,12.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,30000000.0,8333.0,2052.0,2025.0,1,0.0,4.0,1272,202,1,2.0,7.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
3,45000000.0,8333.0,5400.0,2025.0,0,0.0,4.0,1272,202,1,25.0,33.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,27300000.0,5800.0,4722.0,2025.0,0,0.0,4.0,760,180,1,20.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,31000000.0,8318.0,3727.0,2025.0,1,0.0,4.0,856,181,1,5.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,29200000.0,6500.0,4500.0,2028.0,0,3.0,4.0,1272,202,1,12.0,21.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,36500000.0,5700.0,3531.0,2024.0,0,-1.0,5.0,790,180,1,12.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,26100000.0,7500.0,1920.0,2024.0,0,-1.0,4.0,1217,195,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,38500000.0,9625.0,2490.0,2027.0,0,2.0,4.0,168,172,1,3.0,11.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,30000000.0,8571.0,1880.0,2025.0,1,0.0,4.0,993,32,1,4.0,7.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,35000000.0,10511.0,2000.0,2025.0,1,0.0,4.0,539,209,1,4.0,4.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
3,35000000.0,9431.0,3711.0,2025.0,1,0.0,4.0,383,15,1,7.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,34400000.0,8190.0,2310.0,2025.0,0,0.0,4.0,788,172,1,20.0,23.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,30000000.0,9288.0,1776.0,2024.0,0,-1.0,4.0,172,11,1,10.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,30299999.999999996,6492.0,4667.0,2024.0,0,-1.0,3.0,790,180,1,5.0,12.0,0,75,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,30800000.0,8953.0,1900.0,2025.0,0,0.0,4.0,534,11,1,10.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,36800000.0,9200.0,1760.0,2025.0,0,0.0,4.0,1272,202,1,3.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,26000000.0,8497.0,1683.0,2025.0,1,0.0,4.0,1272,202,1,3.0,3.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27200000.000000004,8000.0,1428.0,2025.0,0,0.0,4.0,534,11,1,6.0,13.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
3,26400000.0,7811.0,3380.0,2025.0,0,0.0,4.0,976,32,1,5.0,12.0,0,85,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,34000000.0,8800.0,2127.0,2025.0,0,0.0,4.0,1367,11,1,2.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,30600000.0,9500.0,1776.0,2024.0,0,-1.0,4.0,172,11,1,15.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,34400000.0,8200.0,2310.0,2027.0,0,2.0,4.0,788,183,1,11.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,28700000.0,6800.0,2243.0,2026.0,0,1.0,4.0,892,11,1,15.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,28200000.0,6000.0,4700.0,2027.0,0,2.0,4.0,1272,202,1,22.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,28500000.0,8055.0,2122.0,2025.0,1,0.0,4.0,763,180,1,3.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27500000.0,4609.0,3282.0,2028.0,0,3.0,5.0,1257,45,1,5.0,12.0,0,119,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,35000000.0,9371.0,2241.0,2025.0,1,0.0,4.0,1272,202,1,8.0,13.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
3,28100000.0,11564.0,2430.0,2027.0,0,2.0,4.0,526,45,1,5.0,12.0,0,53,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,27500000.0,9094.0,1663.0,2025.0,1,0.0,4.0,1272,202,1,3.0,13.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,42300000.00000001,6000.0,3829.0,2028.0,0,3.0,4.0,768,180,1,32.0,37.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,39700000.0,7500.0,2968.0,2025.0,0,0.0,4.0,92,12,1,7.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,30500000.0,17261.0,1767.0,2027.0,0,2.0,4.0,99,32,1,5.0,31.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,41000000.0,8542.0,4800.0,2027.0,0,2.0,4.0,1272,202,1,7.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27500000.0,10358.0,1510.0,2025.0,1,0.0,3.0,964,177,1,12.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,29800000.0,9226.0,3230.0,2025.0,0,0.0,4.0,172,11,1,4.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,33200000.0,6500.0,2815.0,2024.0,0,-1.0,4.0,1240,75,1,9.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,37500000.0,10365.0,2100.0,2025.0,1,0.0,4.0,539,195,1,7.0,13.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,42000000.0,9756.0,2583.0,2025.0,1,0.0,4.0,313,195,1,11.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,45000000.0,8491.0,5300.0,2026.0,0,1.0,4.0,1272,202,1,7.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27700000.0,5500.0,2773.0,2027.0,0,2.0,5.0,767,180,1,18.0,32.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,26500000.0,7490.0,1990.0,2025.0,1,0.0,4.0,771,180,1,2.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,32500000.0,9933.0,1850.0,2025.0,1,0.0,4.0,993,32,1,4.0,13.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,36100000.0,6600.0,3008.0,2025.0,1,0.0,5.0,413,34,1,9.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,31000000.0,6500.0,2623.0,2024.0,0,-1.0,4.0,1272,202,1,9.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,27000000.0,8232.0,3280.0,2025.0,1,0.0,4.0,1371,188,1,4.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,28000000.0,8537.0,3280.0,2025.0,1,0.0,4.0,1371,195,1,5.0,7.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,37000000.0,8208.0,4508.0,2025.0,1,0.0,5.0,763,180,1,14.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,28800000.0,7200.0,2240.0,2025.0,1,0.0,4.0,111,195,1,8.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,29200000.0,7502.0,2145.0,2025.0,0,0.0,4.0,1251,172,1,12.0,18.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
3,27000000.0,7500.0,3600.0,2025.0,1,0.0,4.0,857,11,1,4.0,12.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,26700000.0,7650.0,2100.0,2024.0,0,-1.0,4.0,1217,52,1,5.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,26300000.0,7089.0,3710.0,2025.0,0,0.0,4.0,96,204,1,7.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,27900000.0,7200.0,2331.0,2025.0,1,0.0,4.0,749,172,1,6.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,33100000.0,7500.0,2610.0,2024.0,0,-1.0,4.0,1272,202,1,4.0,5.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,30600000.0,9000.0,1876.0,2025.0,0,0.0,4.0,534,11,1,11.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,35700000.0,8000.0,2590.0,2025.0,0,0.0,4.0,1229,181,1,24.0,31.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,34400000.0,8200.0,2436.0,2025.0,0,0.0,4.0,788,172,1,10.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,28500000.0,7500.0,2090.0,2026.0,0,1.0,4.0,1251,172,1,9.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,38200000.0,8500.0,2475.0,2025.0,0,0.0,4.0,1219,32,1,8.0,27.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,32000000.0,7488.0,2358.0,2025.0,1,0.0,4.0,994,11,1,5.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,32500000.0,7581.0,2360.0,2025.0,1,0.0,4.0,994,11,1,10.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,40000000.0,10811.0,2225.0,2025.0,1,0.0,4.0,1209,195,1,5.0,13.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,28000000.0,5556.0,3100.0,2024.0,0,-1.0,5.0,767,180,1,7.0,32.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,38000000.0,8429.0,2700.0,2025.0,1,0.0,5.0,763,180,1,8.0,20.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,29500000.0,6900.0,2358.0,2025.0,1,0.0,4.0,994,11,1,1.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,35500000.0,10991.0,3230.0,2025.0,1,0.0,4.0,172,11,1,9.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,28700000.0,6800.0,4230.0,2025.0,0,0.0,4.0,892,11,1,10.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,31600000.0,7100.0,2678.0,2025.0,0,0.0,4.0,1229,181,1,18.0,31.0,1,84,270.0,0,0,0,0,0,0,1,0,0,0,0
1,33900000.0,8100.0,2429.0,2025.0,1,0.0,4.0,1363,32,1,5.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
